3/27/2013,60.38,4103163,60.2,60.71,60.03
3/26/2013,60.44,4516225,60.5,60.62,60.08
3/25/2013,60.21,5776829,61,61.19,60.06
3/22/2013,60.91,6376945,61.11,61.11,60.68
3/21/2013,60.94,8956935,60.17,61.03,60.01
3/20/2013,60.44,8141813,60,60.54,59.63
3/19/2013,59.31,6725754,59.21,59.48,58.71
3/18/2013,59.15,5002603,58.67,59.65,58.55
3/15/2013,59.07,10291000,59.1,59.39,58.81
3/14/2013,59.52,5128246,59,59.56,58.87
3/13/2013,58.78,4485313,58.76,58.94,58.56
3/12/2013,58.73,4661255,58.56,58.92,58.45
3/11/2013,58.44,4725968,58.41,58.595,58.08
3/8/2013,58.39,4797968,57.97,58.49,57.83
3/7/2013,57.86,5328649,58.002,58.14,57.85
3/6/2013,58,6691277,57.93,58.04,57.44
3/5/2013,57.66,7148360,57.94,58.01,57.36
3/4/2013,57.62,5843681,58.14,58.19,57.25
3/1/2013,58.28,6732252,57.93,58.28,57.65
2/28/2013,57.95,7520748,57.9,58.3,57.85
2/27/2013,58.04,6116922,57.56,58.18,57.41
2/26/2013,57.75,7763493,57.3,57.92,56.9495
2/25/2013,56.89,8409244,58.47,58.55,56.83
2/22/2013,58.2,4387306,58.3,58.33,57.65
2/21/2013,58.11,7265157,57.56,58.16,57.09
2/20/2013,57.67,5926828,58.6,58.61,57.64
2/19/2013,58.6,8119745,57.64,58.61,57.52
2/15/2013,57.02,9695518,57.9,58.01,56.78
2/14/2013,57.92,5692912,57.8,58.01,57.6199
2/13/2013,58.61,6787827,58.35,58.62,58
2/12/2013,58.25,21826390,57.84,58.26,57.6
2/11/2013,57.59,19329230,57.94,57.94,57.53
2/8/2013,57.87,17871730,57.82,57.87,57.58
2/7/2013,57.63,5705849,57.67,57.84,57.36
2/6/2013,57.59,6873578,57.5,57.7,57.05
2/5/2013,57.72,7782969,58.44,58.5299,57.625
2/4/2013,58.03,7296954,58.47,58.48,58
2/1/2013,58.82,11468430,58.47,58.84,58.02
1/31/2013,58,16889590,59.2,59.46,57.81
1/30/2013,61.09,6751966,61.67,62.05,60.92
1/29/2013,61.66,7363142,61,61.76,60.943
1/28/2013,60.75,4889304,60.88,60.94,60.18
1/25/2013,61.06,5498647,60.47,61.099,60.34
1/24/2013,60.41,7088430,59.67,60.58,59.52
1/23/2013,59.55,4492725,59.84,59.915,59.43
1/22/2013,59.98,4659618,59.3,59.98,59.17
1/18/2013,59.27,5308965,59.06,59.36,58.97
1/17/2013,59.14,5299701,59.11,59.32,58.65
1/16/2013,58.88,5597938,58.94,59.14,58.73
1/15/2013,59.03,6105249,58.4,59.08,58.28
1/14/2013,58.47,4175051,58.2,58.55,58.19
1/11/2013,58.27,3964655,58.33,58.36,58.025
1/10/2013,58.5,5429248,58.53,58.63,58.12
1/9/2013,58.25,4156096,58.59,58.67,58.165
1/8/2013,58.37,6138230,58.99,59.09,58.25
1/7/2013,59.17,5488727,59.63,59.71,59.04
1/4/2013,59.83,4827614,59.29,59.9,59.25
1/3/2013,59.17,4377751,59.14,59.47,58.87
1/2/2013,59.21,6263571,59.15,59.23,58.51
12/31/2012,57.99,6877676,56.98,58.02,56.84
12/28/2012,57.07,4860805,57.63,57.7,57.01
12/27/2012,57.9,5080058,58,58.19,57.2
